,step,Lagrangian_val,Train_val,Probability_violations_train,Violations_train,Avg_prob_train,A_norm,lam_list,mu,alpha,alphagrad,gradnorm,grad,Rho
260,260,-17.210471815901947,-5.306277365597563,[0.09166667],0.9507036282673111,0.09166666666666666,14.744997137957554,[7.92840542],1.009036084126125,2.1569134917854764e-05,tensor(6.1713),"[np.float64(0.6050672657102276), np.float64(9.121527391781324), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
261,261,-20.753099589432413,-5.269830203648807,[0.04166667],0.2599332160391643,0.041666666666666664,14.783754652003426,[7.92840542],1.009036084126125,-1.8118539962694854e-06,tensor(-8.8732),"[np.float64(0.6053818406995549), np.float64(9.121492321019344), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
262,262,-20.834052590918223,-5.266523364058338,[0.05],0.2627134663061024,0.05,14.783754652003426,[7.92840542],1.009036084126125,7.212244540159627e-06,tensor(6.8279),"[np.float64(0.6051707458745146), np.float64(9.121504235163679), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
263,263,-20.964795102120213,-5.269741993757617,[0.05833333],0.2737637787805787,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,-6.905697418162357e-06,tensor(-9.3442),"[np.float64(0.6046012043054559), np.float64(9.12154938776312), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
264,264,-21.14537350384009,-5.2779066173065035,[0.05833333],0.28869000933574,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,1.100050116821699e-05,tensor(6.6214),"[np.float64(0.6037738299331166), np.float64(9.121617941974616), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
265,265,-21.366299289398086,-5.290022885641875,[0.05833333],0.30661802934572524,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,4.633496712868357e-06,tensor(6.6360),"[np.float64(0.6027413514309935), np.float64(9.12170517319053), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
266,266,-21.61894936356564,-5.305294281552876,[0.05833333],0.326968824993639,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,-2.1197609286461908e-05,tensor(-9.4053),"[np.float64(0.6015461386292174), np.float64(9.12180729279607), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
267,267,-21.84692451405718,-5.325383458279109,[0.05833333],0.349199997115535,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,-1.2470872638535926e-05,tensor(-11.5011),"[np.float64(0.6002222098876565), np.float64(9.121921262690973), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
268,268,-22.072551545378317,-5.347239123076159,[0.05833333],0.37161847095914863,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,3.0451318818538657e-05,tensor(6.6888),"[np.float64(0.5988549262318145), np.float64(9.122039683854451), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
269,269,-22.214019798278365,-5.370231686168336,[0.05833333],0.3941677142610354,0.058333333333333334,14.783754652003426,[7.92840542],1.009036084126125,4.388646139453845e-05,tensor(6.7072),"[np.float64(0.597454039425402), np.float64(9.12216159935199), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
270,270,-22.270241941718854,-5.389531286381884,[0.06666667],0.41576571791593187,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,3.367468734791112e-05,tensor(6.4928),"[np.float64(0.5961850261261323), np.float64(9.122273837043549), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
271,271,-22.29364269135026,-5.402784306476396,[0.06666667],0.43365910684474174,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,5.215165267163386e-06,tensor(6.5069),"[np.float64(0.5951093125946982), np.float64(9.12237114761956), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
272,272,-22.326782078127987,-5.416998667531315,[0.06666667],0.4471937943074312,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,-3.788643910396238e-05,tensor(-16.7593),"[np.float64(0.5941964262187643), np.float64(9.122455881735702), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
273,273,-22.364534652498698,-5.432233156670746,[0.06666667],0.45614794321723384,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,-1.999497203741654e-05,tensor(-16.7774),"[np.float64(0.5934580789969317), np.float64(9.122527059639388), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
274,274,-22.416502043542437,-5.4480373989362905,[0.06666667],0.46154934549784843,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,4.674742130022047e-05,tensor(6.5288),"[np.float64(0.592859887203772), np.float64(9.12258736206226), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
275,275,-22.47986364792791,-5.464296719117246,[0.06666667],0.46410809570867945,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,7.973894794422919e-05,tensor(6.5308),"[np.float64(0.5923744148935625), np.float64(9.122638945817968), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
276,276,-22.55273491934105,-5.480919758448592,[0.06666667],0.46434648455590277,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,8.572350585172037e-05,tensor(6.5310),"[np.float64(0.5919797283854231), np.float64(9.122683546136201), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
277,277,-22.633216122550365,-5.49783374127061,[0.06666667],0.4627284113857928,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,7.010190411699671e-05,tensor(6.5297),"[np.float64(0.5916582641146824), np.float64(9.122722559169144), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
278,278,-22.71375495367286,-5.515109976691089,[0.06666667],0.45962634292335475,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,3.719934302249693e-05,tensor(6.5273),"[np.float64(0.5913959402068225), np.float64(9.122757108208168), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
279,279,-22.792540164400705,-5.532562301391693,[0.06666667],0.4562657031212838,0.06666666666666667,14.783754652003426,[7.92840542],1.009036084126125,-9.520377680275755e-06,tensor(-15.6125),"[np.float64(0.5911372746080287), np.float64(9.122791545491506), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
280,280,-22.8722258128904,-5.550109206044018,[0.06666667],0.45268428298848346,0.06666666666666667,14.783754652003426,[7.92840542],1.010045120210251,1.892838485306947e-06,tensor(6.5218),"[np.float64(0.5908818571080685), np.float64(9.122825905057239), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
281,281,-21.552619483992395,-5.598939913192908,[0.09166667],0.6868335246141452,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,-9.357234880647266e-06,tensor(-15.5677),"[np.float64(0.5906293505083164), np.float64(9.12286021489422), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
282,282,-21.57404821628774,-5.613281584911076,[0.1],0.68938717577441,0.1,14.813047253787332,[7.92840542],1.010045120210251,3.02919240678249e-05,tensor(5.7498),"[np.float64(0.5903751332564531), np.float64(9.122892919923313), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
283,283,-21.59919877668863,-5.6252914176101285,[0.1],0.6894331425300725,0.1,14.813047253787332,[7.92840542],1.010045120210251,4.4043089626760086e-05,tensor(5.7498),"[np.float64(0.5902133383316854), np.float64(9.122915770455604), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
284,284,-21.61350636583491,-5.633793481638393,[0.09166667],0.68826415255675,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,3.707576374802975e-05,tensor(5.9886),"[np.float64(0.5901254316959406), np.float64(9.122930737227037), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
285,285,-21.622152982491635,-5.64146764022799,[0.09166667],0.6890913998576254,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,1.2787529642694048e-05,tensor(5.9892),"[np.float64(0.5900063387348814), np.float64(9.122946646221028), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
286,286,-21.632276269144267,-5.6488985627283395,[0.09166667],0.6909524043985812,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,-2.5359244318881372e-05,tensor(-15.5753),"[np.float64(0.5898621518759558), np.float64(9.122963304951687), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
287,287,-21.644544746732947,-5.656133397300416,[0.09166667],0.6935259541730695,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,-7.203972189114929e-06,tensor(-15.5800),"[np.float64(0.5896978928149613), np.float64(9.122980554524462), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
288,288,-21.657532862283894,-5.663209290223079,[0.09166667],0.6967813469555799,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,5.600760357504765e-05,tensor(5.9946),"[np.float64(0.5895176745218338), np.float64(9.122998264437918), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
289,289,-21.671524677290353,-5.67015540986326,[0.09166667],0.7005280330858981,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,8.784382162031008e-05,tensor(5.9972),"[np.float64(0.589324857966302), np.float64(9.123016327046338), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
290,290,-21.686431862737603,-5.676994695718503,[0.09166667],0.7046495803714438,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,9.457154098601906e-05,tensor(6.0001),"[np.float64(0.5891221787922343), np.float64(9.123034653894456), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
291,291,-21.702059534246835,-5.6837451966112384,[0.09166667],0.7090668035260906,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,8.120342723116798e-05,tensor(6.0032),"[np.float64(0.588911857579959), np.float64(9.123053172437961), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
292,292,-21.71497262428236,-5.689765328296885,[0.09166667],0.7137160521956007,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,5.174896469972079e-05,tensor(6.0065),"[np.float64(0.5886956933720116), np.float64(9.12307182323114), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
293,293,-21.72946430699782,-5.694829353330233,[0.09166667],0.7166527414673444,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,9.41523228126042e-06,tensor(6.0085),"[np.float64(0.5885214394228812), np.float64(9.123087176456574), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
294,294,-21.74688310646936,-5.6998572605567555,[0.09166667],0.7197871955335698,0.09166666666666666,14.813047253787332,[7.92840542],1.010045120210251,-4.3228353088191775e-05,tensor(-15.6278),"[np.float64(0.588327144291558), np.float64(9.123103699876197), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
295,295,-21.763011760403405,-5.704733554150945,[0.1],0.7235340075444775,0.1,14.813047253787332,[7.92840542],1.010045120210251,-3.6506199476646754e-05,tensor(-15.6347),"[np.float64(0.5881170395377393), np.float64(9.12312114615084), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
296,296,-21.772167250988613,-5.709373710452283,[0.11666667],0.7275177041505783,0.11666666666666667,14.813047253787332,[7.92840542],1.010045120210251,1.772989854862117e-05,tensor(5.2942),"[np.float64(0.5879387144551312), np.float64(9.123135437340544), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
297,297,-21.782066684748976,-5.712997052543511,[0.11666667],0.7288053088545399,0.11666666666666667,14.813047253787332,[7.92840542],1.010045120210251,4.457441197882511e-05,tensor(5.2950),"[np.float64(0.5878901522422647), np.float64(9.123137754398437), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
298,298,-21.797028754824044,-5.715824414245811,[0.11666667],0.7274199160259129,0.11666666666666667,14.813047253787332,[7.92840542],1.010045120210251,4.950317406503898e-05,tensor(5.2941),"[np.float64(0.587945518318814), np.float64(9.123130484760381), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
299,299,-21.814974708735406,-5.71797959419799,[0.10833333],0.7240197994041208,0.10833333333333334,14.813047253787332,[7.92840542],1.010045120210251,3.690200736806207e-05,tensor(5.5326),"[np.float64(0.5880840249071919), np.float64(9.123115553863093), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
300,300,-21.824321125173434,-5.719564539552322,[0.1],0.721214670205017,0.1,14.813047253787332,[7.92840542],1.0110551653304611,9.531746245749743e-06,tensor(5.7712),"[np.float64(0.5882447237304452), np.float64(9.123098391338832), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
301,301,-12.048691077756931,-5.455630600010202,[0.10833333],1.773007142455868,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-1.043392567542787e-05,tensor(-17.8219),"[np.float64(0.5883020266316722), np.float64(9.12309125199238), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
302,302,-12.061863795117574,-5.4545619239368275,[0.10833333],1.7700246038935699,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.440189884271527e-06,tensor(6.2087),"[np.float64(0.5884485015165929), np.float64(9.123076599645964), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
303,303,-12.081688724213834,-5.452073595008416,[0.10833333],1.764878672705358,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.238355922594818e-06,tensor(6.2054),"[np.float64(0.5886662207980081), np.float64(9.123055946220447), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
304,304,-12.106785073803689,-5.448452352907253,[0.10833333],1.7580072577182646,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-8.619043868548647e-06,tensor(-17.7941),"[np.float64(0.5889407914049072), np.float64(9.123030508013294), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
305,305,-12.136381608079065,-5.443928562987614,[0.10833333],1.7497268109350317,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.1298245952371724e-05,tensor(6.1956),"[np.float64(0.5892606542584842), np.float64(9.123001263456649), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
306,306,-12.169212268382491,-5.438687266205249,[0.10833333],1.7403579642306644,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.7551437959288e-05,tensor(6.1896),"[np.float64(0.5896165229160957), np.float64(9.122968999700161), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
307,307,-12.205809184638099,-5.4325058986713035,[0.10833333],1.7290289811603663,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.2882807690679544e-05,tensor(6.1822),"[np.float64(0.5900009363426244), np.float64(9.122934349870512), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
308,308,-12.240099429756881,-5.425690481302449,[0.10833333],1.7165847219774715,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-5.118460573080346e-07,tensor(-14.7644),"[np.float64(0.5903924304992285), np.float64(9.122899172918729), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
309,309,-12.274931329173432,-5.4185234267834925,[0.10833333],1.7037852160140259,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.184179724525394e-05,tensor(6.1659),"[np.float64(0.5907891505729425), np.float64(9.122863619927974), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
310,310,-12.310089779678611,-5.411196691522647,[0.10833333],1.6910176150292124,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.2090440882861678e-05,tensor(6.1577),"[np.float64(0.5911829043175818), np.float64(9.12282829079856), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
311,311,-12.34597332814283,-5.403769127668636,[0.10833333],1.6782937259229622,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,2.667971126408163e-06,tensor(6.1495),"[np.float64(0.5915738402885391), np.float64(9.122793187608806), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
312,312,-12.382073117382204,-5.396248223115624,[0.10833333],1.6656550164277266,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-1.4478547125785186e-05,tensor(-14.6857),"[np.float64(0.5919620794869598), np.float64(9.12275831185396), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
313,313,-12.418817715777294,-5.388221649848981,[0.10833333],1.6530477521120053,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-5.249316468365856e-06,tensor(-14.6663),"[np.float64(0.5923477216727603), np.float64(9.122723664420995), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
314,314,-12.455539399222534,-5.380160121094082,[0.10833333],1.6405341116813728,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,2.505008514035949e-05,tensor(6.1251),"[np.float64(0.5927308471848824), np.float64(9.122689245904517), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
315,315,-12.492340901965141,-5.372080321457651,[0.10833333],1.6280975372137392,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,3.971917475372314e-05,tensor(6.1170),"[np.float64(0.5931115230977129), np.float64(9.1226550564385), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
316,316,-12.529233458169042,-5.363995538294637,[0.10833333],1.6157320964926258,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,4.189656700368171e-05,tensor(6.1091),"[np.float64(0.5934898052168172), np.float64(9.122621095844957), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
317,317,-12.566140322114949,-5.355916347560092,[0.10833333],1.6034419645298341,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,3.409308180052001e-05,tensor(6.1011),"[np.float64(0.5938657400591597), np.float64(9.122587363725172), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
318,318,-12.603000994044384,-5.347851150835951,[0.10833333],1.5912303681751512,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,1.831729906334657e-05,tensor(6.0932),"[np.float64(0.5942393669949595), np.float64(9.1225538594808), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
319,319,-12.639689914762547,-5.33980660870003,[0.10833333],1.579107965151836,0.10833333333333334,14.994540021493789,[7.92840542],1.0110551653304611,-3.823996538530161e-06,tensor(-14.5520),"[np.float64(0.5946107198426483), np.float64(9.12252058234563), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
320,320,-12.676208095807043,-5.3317879800335675,[0.10833333],1.5670726161152595,0.10833333333333334,14.994540021493789,[7.92840542],1.0120662204957915,1.2005271966939484e-06,tensor(6.0776),"[np.float64(0.5949798284780761), np.float64(9.122487531377466), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
321,321,-20.819238301624754,-5.918479165929733,[0.09166667],0.8364449782670066,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,-4.276140811463211e-06,tensor(-13.6499),"[np.float64(0.5953467195768182), np.float64(9.122454705504795), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
322,322,-20.815247735701906,-5.912727981739335,[0.09166667],0.8332420469233461,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,1.267051153907263e-05,tensor(6.0915),"[np.float64(0.5955639668036622), np.float64(9.122434047774101), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
323,323,-20.821608578088185,-5.909709177221282,[0.09166667],0.8325282082418279,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,1.670992809801059e-05,tensor(6.0910),"[np.float64(0.5956614041073585), np.float64(9.1224231322875), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
324,324,-20.83632370412901,-5.908876586437812,[0.09166667],0.833798329981423,0.09166666666666666,14.902787175882493,[7.92840542],1.0120662204957915,1.0424339934278367e-05,tensor(6.0919),"[np.float64(0.5956630001715457), np.float64(9.122420012323735), np.float64(0.0), np.float64(2.4250920829558686)]","[[-0.40120894  0.02418514 -0.13161109 -0.04732285]
 [ 0.01020428 -0.38624268 -0.05036608 -0.12361126]]",1.0
